ID	Type	Realization	Status	Direction	Source_Concept	Source_Concept_ID	Target_Concept	Target_Concept_ID	Source_Language	Target_Language	Source_Meaning	Target_Meaning	Source_Word	Target_Word
1154	Polysemy	?	Italian	Italian	funny, amusing, comic	strange	buffo	странный, чудной
1155	Polysemy	6	ACCEPTED	?	Komi	Komi	funny, amusing	peculiar	тешкодь	тешкодь
1156	Derivation	?	Lithuanian	Lithuanian	to change	strange	keĩsti	keĩstas
1157	Derivation	—	Modern Hebrew	Modern Hebrew	to change (in pass. to be mentally deranged)	strange	שָנָה šānā	מְשַׁנְיָה məšanəyā (pass. partciple fem.)
1158	Polysemy	1	ACCEPTED	?	Lezgian	Lezgian	soft	good-natured, sheepish	qütül	qütül
1159	Polysemy	2	ACCEPTED	?	Moksha	Moksha	soft	tender, kind	ляпе	ляпе
1160	Polysemy	3	ACCEPTED	—	Erzya	Erzya	soft	meek	чевте	чевте
1161	Polysemy	4	ACCEPTED	?	Armenian	Armenian	soft	meek	kakił	kakił
1162	Polysemy	5	ACCEPTED	?	Russian	Russian	soft	meek	mjagkij	mjagkij
1163	Polysemy	6	ACCEPTED	→	Amharic	Amharic	soft (cushion, ground)	'pliant, flexible'	läslassa	läslassa
1164	Polysemy	7	ACCEPTED	→	Tigrinya	Tigrinya	soft	tender	ləmlum	ləmlum
1165	Polysemy	8	ACCEPTED	?	Yakut	Yakut	soft	humble, meek, pliable	сымнаҕас	сымнаҕас
1166	Polysemy	9	ACCEPTED	→	Ancient Greek	Ancient Greek	soft	tender, kind, friendly; meek, quiet	μᾰλᾰκός	μᾰλᾰκός
1167	Polysemy	10	ACCEPTED	→	French	French	soft (adj.)	tender (adj.)	tendre	tendre
1168	Polysemy	11	ACCEPTED	—	Tamil	Tamil	softness	tenderness	kōmaḷam	kōmaḷam
1169	Polysemy	12	ACCEPTED	—	Tamil	Tamil	to become soft	to have tender emotions	iẓai	iẓai
1170	Polysemy	13	ACCEPTED	→	Tofa	Tofa	soft (adj.)	tender (adj.)	чымҷақ	чымҷақ
1171	Polysemy	14	NEW	→	Batsbi	Batsbi	soft (adj.)	gentle, mild	mažũ	mažũ
1172	Polysemy	15	NEW	→	Batsbi	Batsbi	soft (adj.)	pleasantly soft, warm hearted person	čalmalĩ	čalmalĩ
1173	Polysemy	16	NEW	→	Even	Even	soft (adj.)	tender (adj.)	дёлбэр	дёлбэр
1174	Polysemy	1	ACCEPTED	→	Khmer	Khmer	thin, fine		chma:	chma:
1175	Polysemy	2	ACCEPTED	→	Ancient Greek	Ancient Greek	lean	high pitched (voice)	ἰσχνός	ἰσχνός
1176	Polysemy	3	ACCEPTED	?	Erzya	Erzya	thin	high pitched (voice)	чова	чова
1177	Polysemy	4	ACCEPTED	—	Moksha	Moksha	thin	high pitched (voice)	шуваня	шуваня
1178	Polysemy	5	ACCEPTED	—	Russian	Russian	narrow, of small diameter	high pitched (sound)	tonkij	tonkij
1179	Polysemy	6	ACCEPTED	?	Amharic	Amharic	'thin (person, cloth)'	'thin (voice)'	ḳäč̣č̣ən	ḳäč̣č̣ən
1180	Polysemy	7	ACCEPTED	?	Tabassaran	Tabassaran	thin	high pitched (sound)	nazuk	nazuk
1181	Polysemy	8	ACCEPTED	→	French	French	thin (of an object)	high-pitched (of sound)	grêle	grêle
1182	Polysemy	9	ACCEPTED	→	Norwegian	Norwegian	thin (of an object)	high-pitched (of sound)	grann	grann
1183	Polysemy	10	NEW	→	Turkish	Turkish	thin (of an object)	high-pitched	ince	ince
1184	Polysemy	11	NEW	→	Serbian	Serbian	thin (of an object)	high-pitched	танак (tanak)	танак (tanak)
1185	Polysemy	12	NEW	→	Croatian	Croatian	thin (of an object)	high-pitched	tanak	tanak
1186	Polysemy	1	ACCEPTED	?	Swahili	Swahili	to finish, to terminate, to complete	to kill, to destroy	maliza	maliza
1187	Polysemy	2	ACCEPTED	→	Romanian	Romanian	to finish, to complete	to kill (colloq.)	a găti	a găti
1188	Polysemy	3	ACCEPTED	?	Russian	Russian	to finish, to stop	to kill (argot)	končat&#39;	končat&#39;
1189	Polysemy	4	ACCEPTED	?	Ancient Greek	Ancient Greek	to finish, to complete	to destroy	ἀνύω	ἀνύω
1190	Polysemy	5	ACCEPTED	?	Moksha	Moksha	to finish, to complete, to accomplish	to kill	аделамс	аделамс
1191	Polysemy	6	ACCEPTED	?	Komi	Komi	to finish	to destroy	помавны	помавны
1192	Polysemy	7	ACCEPTED	→	Amharic	Amharic	to finish, conclude, terminate	to use up, to wear out; to ruin; to finish off, massacre, slaughter people in numbers	č̣ärräsä	č̣ärräsä
1193	Polysemy	8	ACCEPTED	→	Sanskrit	Sanskrit	to finish	to destroy , kill	so (syati)	so (syati)
1194	Polysemy	9	ACCEPTED	←	Erzya	Erzya	to finish, to complete	to kill	маштомс	маштомс
1195	Polysemy	10	ACCEPTED	→	Sanskrit	Sanskrit	to finish	to kill	saṅsthāpay	saṅsthāpay
1196	Polysemy	11	ACCEPTED	→	Turkish	Turkish	to finish, to terminate, to complete	to finish off	bitir-	bitir-
1197	Polysemy	12	NEW	→	Ancient Hebrew	Ancient Hebrew	to complete, to finish, to bring to an end (building, a period of time)	to exterminate, to destroy (men, peoples)	כִלָּה killā (pi&#39;el-stem)	כִלָּה killā (pi&#39;el-stem)
1198	Cognates	—	Geez	Soqotri	to complete, to finish, to fulfill	to kill, to slaughter	faṣṣama	féṭam
1199	Derivation	?	Russian	Russian	to spread	to strike	mazat&#39;	vmazat&#39;
1200	Polysemy	2	ACCEPTED	?	Moksha	Moksha	to spread	to strike	вадемс	вадемс
1201	Polysemy	3	ACCEPTED	→	Classical Arabic	Classical Arabic	'to anoint'	'to strike'	dahana	dahana
1202	Polysemy	4	ACCEPTED	?	Tabassaran	Tabassaran	to smear, to glue	to give a slap in the face	kːa(b)t’ub	kːa(b)t’ub
1203	Polysemy	5	ACCEPTED	→	Danish	Danish	to smear, anoint	to beat, hit	smøre	smøre
1204	Polysemy	6	NEW	→	Batsbi	Batsbi	to smear, anoint	to slap on the face	ⱨaqdar (ⱨeqdar)	ⱨaqdar (ⱨeqdar)
1205	Polysemy	1	NEW	?	Tabassaran	Tabassaran	to spread, to coat	to spit on smth/smn	alabt’ub // alat’ub	alabt’ub // alat’ub
1206	Polysemy	1	ACCEPTED	→	Tagalog	Tagalog	oiling, lubrication	bribe	padulás	padulás
1207	Polysemy	2	ACCEPTED	?	Kumyk	Kumyk	to oil	to bribe	майла-	майла-
1208	Polysemy	3	ACCEPTED	?	Spanish	Spanish	to oil, to smear	to bribe	untar	untar
1209	Polysemy	4	ACCEPTED	?	Moksha	Moksha	to spread	to bribe	вадемс	вадемс
1210	Polysemy	5	ACCEPTED	?	English	English	to lubricate, to oil	to bribe	grease	grease
1211	Polysemy	6	ACCEPTED	→	French	French	lubricate	to bribe	graisser	graisser
1212	Polysemy	7	ACCEPTED	→	Romanian	Romanian	to oil	to bribe	a unge	a unge
1213	Polysemy	8	ACCEPTED	?	English	English	to lubricate	to bribe	lubricate	lubricate
1214	Polysemy	9	ACCEPTED	→	German	German	to smear	to bribe	schmieren	schmieren
1215	Polysemy	10	ACCEPTED	?	Russian	Russian	to oil, to lubricate	to bribe (substand.)	podmazat&#39;	podmazat&#39;
1216	Polysemy	11	ACCEPTED	?	Japanese	Japanese	unction, ointment	bribe	абурагусури	абурагусури
1217	Polysemy	12	ACCEPTED	?	Gagauz	Gagauz	to spread, to lubricate	to bribe (smn)	yaala-	yaala-
1218	Polysemy	13	ACCEPTED	→	Tigrinya	Tigrinya	'to paint, daub, smear, coat walls with mud'	'to bribe, give bribes'	läḳ̃läḳ̃ä	läḳ̃läḳ̃ä
1219	Polysemy	14	ACCEPTED	→	Norwegian	Norwegian	to smear, anoint	to bribe	smøre	smøre
1220	Polysemy	15	ACCEPTED	→	Danish	Danish	to smear, anoint	to bribe	smøre	smøre
1221	Polysemy	16	ACCEPTED	→	Swedish	Swedish	to smear, anoint	to bribe	smörja	smörja
1222	Polysemy	17	NEW	→	Hill Mari	Hill Mari	to smear, anoint	to bribe	шӹрӓлӓш	шӹрӓлӓш
1223	Polysemy	18	NEW	→	Nogai	Nogai	to smear, anoint	to bribe	майлав	майлав
1224	Polysemy	19	NEW	→	Abaza	Abaza	to smear, anoint	to bribe	шIщра	шIщра
1225	Polysemy	1	ACCEPTED	→	Russian	Russian	light, birght, clear	glad, joyful, pleasant	svetlyj	svetlyj
1226	Polysemy	2	ACCEPTED	→	Japanese	Japanese	light, clear	glad, joyful	akarui (明るい)	akarui (明るい)
1227	Polysemy	3	ACCEPTED	—	Moksha	Moksha	light, clear	glad, joyful	валда	валда
1228	Polysemy	4	ACCEPTED	→	Lezgian	Lezgian	light, clear	glad, joyful	ekü	ekü
1229	Semantic evolution	5	NEW	→	Irish Gaelic	Irish Gaelic	light, bright, clear	glad	geal	geal
1230	Polysemy	1	ACCEPTED	→	Erzya	Erzya	to neigh	to laugh loudly	сеямс	сеямс
1231	Polysemy	2	ACCEPTED	—	Russian	Russian	to nicker	to laugh too loudly (substand.)	ржать (ržat&#39;)	ржать (ržat&#39;)
1232	Polysemy	3	ACCEPTED	—	Erzya	Erzya	to neigh	to laugh	цяхамс	цяхамс
1233	Polysemy	4	ACCEPTED	?	Gagauz	Gagauz	to neigh	to laugh loudly	kişne-	kişne-
1234	Polysemy	5	ACCEPTED	→	German	German	to neigh	to roar with laughter (colloq.)	wiehern	wiehern
1235	Polysemy	6	ACCEPTED	→	Norwegian	Norwegian	to neigh	to laugh	knegge	knegge
1236	Polysemy	7	ACCEPTED	→	Norwegian	Norwegian	to neigh	to laugh	humre	humre
1237	Polysemy	8	ACCEPTED	→	Swedish	Swedish	to neigh	to laugh	gnägga	gnägga
1238	Polysemy	9	ACCEPTED	→	English	English	(of a horse) utter a neigh	(of a person) make a sound similar to a neigh, especially when laughing	neigh	neigh
1239	Polysemy	10	ACCEPTED	→	Botlikh	Botlikh	to neigh	to giggle	хIихIидалъи	хIихIидалъи
1240	Polysemy	1	ACCEPTED	→	Mongolian (Khalkha)	Mongolian (Khalkha)	to shake	to distort	guyvuula-	guyvuula-
1241	Polysemy	1	ACCEPTED	?	Moksha	Moksha	proud	impudent	делян	делян
1242	Polysemy	1	ACCEPTED	—	Moksha	Moksha	smooth	bald	такор	такор
1243	Polysemy	2	ACCEPTED	→	Udihe	Udihe	smooth (about ice)	bald	биогдо-биогдо	биогдо-биогдо
1244	Polysemy	3	ACCEPTED	→	Serbian	Serbian	smooth	bald, not covered with hair	гладак (gladak)	гладак (gladak)
1245	Polysemy	1	ACCEPTED	?	Swahili	Swahili	taste	fragrance	ladha	ladha
1246	Polysemy	2	ACCEPTED	—	Evenki	Evenki	taste	instinct	amta	amta
1247	Polysemy	3	ACCEPTED	?	Moksha	Moksha	taste	fragrance	таньф	таньф
1248	Polysemy	4	ACCEPTED	→	French	French	taste (n.)	smell (n.)	goût	goût
1249	Polysemy	1	ACCEPTED	—	Sanskrit	Sanskrit	liking , taste , relish , pleasure , appetite	taking pleasure in , desirous of. longing for (in the end of compounds)	rúcí	rúcí
1250	Polysemy	2	ACCEPTED	?	Japanese	Japanese	taste	inclination for smth, passion	aji (味)	aji (味)
1251	Polysemy	3	ACCEPTED	?	Moksha	Moksha	taste	inclination	таньф	таньф
1252	Polysemy	4	ACCEPTED	?	Russian	Russian	taste	inclination, passion	vkus	vkus
1253	Polysemy	—	English	English	taste	inclination for smth	taste	taste for
1254	Polysemy	6	ACCEPTED	?	Lezgian	Lezgian	taste	profit	dad	dad
1255	Polysemy	7	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	taste	interest, inclination	amt	amt
1256	Polysemy	8	ACCEPTED	→	French	French	taste	inclination to smth	goût	goût
1257	Polysemy	9	ACCEPTED	→	Norwegian	Norwegian	taste	inclination to smth	smak	smak
1258	Polysemy	10	ACCEPTED	→	Danish	Danish	taste	inclination to smth	smag	smag
1259	Polysemy	11	ACCEPTED	→	Swedish	Swedish	taste	inclination to smth	smak	smak
1260	Polysemy	12	ACCEPTED	→	Latin	Latin	taste	inclination to smth	gustis	gustis
1261	Polysemy	1	ACCEPTED	?	Russian	Russian	to slip, to pop into	to bribev(substand.)	sunut&#39;	sunut&#39;
1262	Polysemy	2	ACCEPTED	?	Moksha	Moksha	to put, to slip	to bribe	тонгомс	тонгомс
1263	Derivation	→	Norwegian	Norwegian	to put into	to bribe	stikke	bestikke
1264	Derivation	→	Danish	Danish	to put into	to bribe	stikke	bestikke
1265	Derivation	→	Swedish	Swedish	to put into	to bribe	sticka	besticka
1266	Polysemy	1	ACCEPTED	→	Old East Slavic	Old East Slavic	to knock, to hit	to indicate	клепати	клепати
1267	Polysemy	2	ACCEPTED	→	Moksha	Moksha	to beat	to inform	тотнамс	тотнамс
1268	Polysemy	3	ACCEPTED	→	Russian	Russian	to knock	to inform, to delate (argot)	stučat&#39;	stučat&#39;
1269	Polysemy	1	ACCEPTED	—	Modern Greek	Modern Greek	to bark	to swear, to curse	βαβίζω	βαβίζω
1270	Polysemy	2	ACCEPTED	→	Komi	Komi	to bark (at smn)	to scold	увтны	увтны
1271	Polysemy	3	ACCEPTED	—	Russian	Russian	to bark at each other	to swear, to curse	arkat&#39;sja	arkat&#39;sja
1272	Polysemy	4	ACCEPTED	—	Swahili	Swahili	shout, bark, roar	quarrel, scolding	mkemeo	mkemeo
1273	Polysemy	5	ACCEPTED	→	Lithuanian	Lithuanian	to bark	to scold	lóti	lóti
1274	Polysemy	6	ACCEPTED	?	Russian	Russian	to bark	to shout, to make noise, to yell	brehat&#39;	brehat&#39;
1275	Polysemy	7	ACCEPTED	?	Moksha	Moksha	to bark	to swear, to curse	лавгамс	лавгамс
1276	Derivation	?	Russian	Russian	to bark	to quarrel, to scold	lajat&#39;	lajat&#39;sja, oblajat&#39;
1277	Polysemy	9	ACCEPTED	?	Uzbek	Uzbek	to bark	to swear, to curse, to lie	akilla-	akilla-
1278	Cognates	10	ACCEPTED	?	Aghul	Aghul	to bark	to swear, to curse	aluʜas	aluʜas
1279	Polysemy	11	ACCEPTED	?	Ancient Greek	Ancient Greek	to bark	to grudge	βαΰζω	βαΰζω
1280	Polysemy	12	ACCEPTED	?	Moksha	Moksha	to bark	to scold, to rebuke	увамс	увамс
1281	Polysemy	13	ACCEPTED	—	Kildin Saami	Kildin Saami	to bark	to swear, to curse	угкэ	угкэ
1282	Polysemy	14	ACCEPTED	—	Gagauz	Gagauz	to bark, to yelp	to quarrel, to scold	sal-	sal-
1283	Polysemy	15	ACCEPTED	→	Yakut	Yakut	to bark loudly (dog)	to shout loudly and angrily	маргый-	маргый-
1284	Polysemy	16	ACCEPTED	→	Erzya	Erzya	to bark	to swear, to curse	онгомс	онгомс
1285	Polysemy	17	ACCEPTED	→	Modern Greek	Modern Greek	to bark	to swear, to curse	γαυγίζω	γαυγίζω
1286	Polysemy	18	ACCEPTED	—	Tabassaran	Tabassaran	to bark (lit. to make a bark, derived from an onomatopoeic word)	to swear, to curse	ämpar ap’ub	ämpar ap’ub
1287	Polysemy	19	ACCEPTED	→	Ancient Greek	Ancient Greek	to bark	to assault	ὑλακτέω	ὑλακτέω
1288	Polysemy	20	ACCEPTED	→	Yaqui (Hiaki)	Yaqui (Hiaki)	to bark (of a dog)	to argue (with emo)	voe	voe
1289	Polysemy	21	NEW	→	Dutch	Dutch	to bark	to swear, to curse someone	aanblaffen	aanblaffen
1290	Polysemy	22	NEW	→	Kazakh	Kazakh	to bark	to swear, to curse	абалау	абалау
1291	Polysemy	23	NEW	→	Karelian	Karelian	to bark	to quarrel	haukkuo	haukkuo
1292	Polysemy	1	ACCEPTED	→	Classical Arabic	Classical Arabic	root	foundation, base	ʔaṣl-	ʔaṣl-
1293	Polysemy	2	ACCEPTED	→	Ancient Greek	Ancient Greek	root	foundation, base, source, origin	ῥίζα	ῥίζα
1294	Polysemy	3	ACCEPTED	→	Farsi	Farsi	root	foundation, base	بن bon	بن bon
1295	Polysemy	4	ACCEPTED	→	Russian	Russian	root	beginning, source, origin	koren&#39;	koren&#39;
1296	Polysemy	5	ACCEPTED	→	Moksha	Moksha	root	base, source, origin	ункс	ункс
1297	Polysemy	6	ACCEPTED	→	Erzya	Erzya	root	base, source	юр	юр
1298	Polysemy	7	ACCEPTED	→	Gagauz	Gagauz	root, rootstock	base, foundation	kök	kök
1299	Polysemy	8	ACCEPTED	—	Tibetan	Tibetan	root, seed	base, foundation	gshi	gshi
1300	Polysemy	9	ACCEPTED	?	Karakhanid Uighur	Karakhanid Uighur	root	foundation	тӯб	тӯб
1301	Polysemy	10	ACCEPTED	→	Geez	Geez	root	principle, fundament, origin	śərw	śərw
1302	Polysemy	11	ACCEPTED	→	Norwegian	Norwegian	root (of a plant)	basis	rot	rot
1303	Polysemy	12	ACCEPTED	→	Danish	Danish	root (of a plant)	basis	rod	rod
1304	Polysemy	13	ACCEPTED	→	Swedish	Swedish	root (of a plant)	basis, cause	rot	rot
1305	Polysemy	14	ACCEPTED	→	Icelandic	Icelandic	root (of a plant)	basis	rót	rót
1306	Polysemy	15	ACCEPTED	→	Tofa	Tofa	root (of a plant)	basis	дөс	дөс
1307	Polysemy	16	ACCEPTED	→	Meadow Mari	Meadow Mari	root (of a plant)	basis	вож	вож
1308	Polysemy	17	ACCEPTED	→	Udmurt	Udmurt	root (of a plant)	basis	выжы	выжы
1309	Polysemy	18	ACCEPTED	→	Abaza	Abaza	root (of a plant)	basis	ɕata	ɕata
1310	Polysemy	19	NEW	→	Chukchee	Chukchee	root (of a plant)	basis	кэнмылгын	кэнмылгын
1311	Polysemy	20	NEW	→	Turkish	Turkish	root (of a plant)	basis, foundation	kök	kök
1312	Polysemy	1	ACCEPTED	?	Russian	Russian	nail (human)	claw	kogot&#39;	kogot&#39;
1313	Polysemy	2	ACCEPTED	—	Romani	Romani	nail, toe nail	claw	naj	naj
1314	Polysemy	3	ACCEPTED	—	Itelmen	Itelmen	claw	nail	к&#39;уфк&#39;уф	к&#39;уфк&#39;уф
1315	Polysemy	4	ACCEPTED	—	Hausa	Hausa	nail	claw	akaifa	akaifa
1316	Polysemy	5	ACCEPTED	—	Classical Arabic	Classical Arabic	nail	talon, claw	ḏ̣ufr-, ḏ̣ifr-	ḏ̣ufr-, ḏ̣ifr-
1317	Polysemy	6	ACCEPTED	—	Adyghe	Adyghe	nail (on toes)	(animals, birds)	ƛebžan	ƛebžan
1318	Polysemy	7	ACCEPTED	?	Spanish	Spanish	nail	claw	uña	uña
1319	Cognates	?	Old East Slavic	Russian	nail, claw	nail	ногъть	nogot&#39;
1320	Polysemy	9	ACCEPTED	?	Moksha	Moksha	nail	claw	кенже	кенже
1321	Polysemy	10	ACCEPTED	?	Ancient Greek	Ancient Greek	nail	claw	ὄνυξ	ὄνυξ
1322	Polysemy	11	ACCEPTED	—	Koryak	Koryak	nail	claw	вагылӈын	вагылӈын
1323	Polysemy	12	ACCEPTED	—	Ket	Ket	nail	claw	iń	iń
1324	Polysemy	13	NEW	—	Selkup	Selkup	nail (body part)	claw	кад ~ ӄад	кад ~ ӄад
1325	Polysemy	—	Batsbi	Batsbi	nail (body part)	claw	mʕayrĭ	mʕayrĭ
1326	Polysemy	15	NEW	—	Waray	Waray	nails of the hands and feet	claw of an animal	kuló	kuló
1327	Derivation	→	Shan	Shan	fingernail or toenail	toenail; claw	nep5	nep5 tin1
1328	Polysemy	17	NEW	—	Thai	Thai	nail (of the finger or toe)	claw	lép	lép
1329	Polysemy	18	NEW	—	Vietnamese	Vietnamese	nail (body part)	claw; talon	móng	móng
1330	Polysemy	19	NEW	—	Balinese	Balinese	(low register) nail (finger, toe)	claw	kuku	kuku
1331	Polysemy	20	NEW	—	Burmese	Burmese	finger nails	claw; talon	leʔ θé (လက်သည်း)	leʔ θé (လက်သည်း)
1332	Polysemy	21	NEW	—	Hiligaynon	Hiligaynon	nail (body part)	claw	gapás	gapás
1333	Polysemy	22	NEW	—	Hiligaynon	Hiligaynon	nail (body part)	claw	kalalót	kalalót
1334	Polysemy	23	NEW	—	Hiligaynon	Hiligaynon	nail (body part)	claw	kokó	kokó
1335	Polysemy	24	NEW	—	Hiligaynon	Hiligaynon	nail (body part)	claw	kokó	kokó
1336	Polysemy	25	NEW	—	Ilocano	Ilocano	nail (body part)	claw	kuku	kuku
1337	Polysemy	26	NEW	—	Indonesian	Indonesian	nail (of finger or toe)	claw	kuku	kuku
1338	Polysemy	27	NEW	→	Javanese	Javanese	nail (body part)	claw	kanaka	kanaka
1339	Polysemy	28	NEW	—	Javanese	Javanese	fingernail, toenail	claw	kuku	kuku
1340	Polysemy	29	NEW	—	Khmer	Khmer	(finger or toe) nail	claw; talon	krɑcɑɑk	krɑcɑɑk
1341	Polysemy	30	NEW	—	Lao	Lao	fingernail	claw; talon	nā kʰá	nā kʰá
1342	Polysemy	31	NEW	—	Lao	Lao	nail (body part)	claw	lēp	lēp
1343	Polysemy	32	NEW	—	Malay	Malay	nail (body part)	claw	kuku	kuku
1344	Polysemy	33	NEW	—	Maranao	Maranao	fingernail; toenail	claw	kanoko	kanoko
1345	Polysemy	34	NEW	—	Modern Mon	Modern Mon	nail (body part)	claw	hənem	hənem
1346	Polysemy	35	NEW	—	Turkish	Turkish	nail (body part)	claw	hilb	hilb
1347	Polysemy	36	NEW	—	Chukchee	Chukchee	nail (body part)	claw	вагылгын	вагылгын
1348	Polysemy	37	NEW	—	Geez	Geez	fingernail	claw	ṣəfr	ṣəfr
1349	Polysemy	38	NEW	—	Tigrinya	Tigrinya	nail (body part)	claw	ṣəfri	ṣəfri
1350	Polysemy	39	NEW	—	Amharic	Amharic	nail (body part)	claw	ṭəfər	ṭəfər
1351	Polysemy	40	NEW	—	Abaza	Abaza	nail (body part, on foots)	claw	щапIхыса	щапIхыса
1352	Polysemy	41	NEW	—	Maori	Maori	nail (body part)	claw	matikuku	matikuku
1353	Borrowing	→	Ancient Greek	Latin	coal	anthrax	ἄνθραξ	anthrax
1354	Derivation	?	Italian	Italian	coal	anthrax	carbone	carbonchio
1355	Derivation	?	Spanish	Spanish	coal	anthrax	carbón	carbunco
1356	Polysemy	4	ACCEPTED	—	French	French	coal	anthrax	charbon	charbon
1357	Polysemy	5	ACCEPTED	?	Russian	Russian	coal	anthrax	ugolëk	ugolëk
1358	Polysemy	1	ACCEPTED	?	Tibetan	Tibetan	shoulder blade	paddle	skya	skya
1359	Polysemy	2	NEW	—	Azerbaijani	Azerbaijani	oar	shoulder-blade, scapula	kürək	kürək
1360	Derivation	—	Armenian	Armenian	oar	shoulder-blade, scapula	tʿi (թի)	tʿiak (թիակ)
1361	Derivation	?	Russian	Russian	mask	maggot	ličina	ličinka
1362	Polysemy	2	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	shaman's mask, image of the shaman's deity,	maggot, nymph	avgalday	avgalday
1363	Polysemy	3	ACCEPTED	→	Latin	Latin	mask	maggot (biol.)	larva	larva
1364	Derivation	?	Moksha	Moksha	paw	bloodroot (lit. paw flower)	мадя	мадя панчф
1365	Derivation	?	Russian	Russian	paw	bloodroot	lapa	lapčatka
1366	Derivation	?	Latin	Latin	next to (preposition)	friend	am-	amicus
1367	Polysemy	2	ACCEPTED	?	Russian	Russian	near(by), close	native, dear	blizkij	blizkij
1368	Derivation	?	Old Slavonic	Old Slavonic	near, not far	neighbour, friend	искрь	искрьнии
1369	Polysemy	4	ACCEPTED	?	Moksha	Moksha	close	close, dear	мала	мала
1370	Polysemy	5	ACCEPTED	?	Ancient Greek	Ancient Greek	close, near	neighbour	πλησίος	πλησίος
1371	Polysemy	6	ACCEPTED	?	Lezgian	Lezgian	close; soon	relative	muq’ʷa	muq’ʷa
1372	Polysemy	7	ACCEPTED	?	Tibetan	Tibetan	proximity	close, intimate	bcar-ba	bcar-ba
